position	smiles	name
neg_G8	CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C	zzz
neg_H8	CCCCCCCCCCCCCCCCCCCC(=O)O	zzz
neg_A9	NC(=O)Cc1c[nH]c2c1cccc2	zzz
neg_B9	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O	zzz
neg_C9	CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C	zzz
neg_D9	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O	zzz
neg_E9	CCCCCCCCCCCCCC(=O)OCC(O)CO	zzz
neg_F9	Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N	zzz
neg_G9	COc1cccc(C(=O)O)c1	zzz
neg_H9	C[N+](C)(C)[O-]	zzz
neg_A10	O=C(O)CCCCCCCCCCCC(=O)O	zzz
neg_B10	CCC(C(=O)O)c1ccccc1	zzz
neg_C10	O=C(O)Cc1c[nH]cn1	zzz
neg_D10	CC(C)C(O)C(=O)O	zzz
neg_E10	CCCCCCCCCCCCC(=O)O	zzz
neg_F10	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	zzz
neg_G10	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	zzz
neg_H10	CC(CCC(=O)O)CC(=O)O	zzz
neg_A11	CCC(C)(O)C(=O)O	zzz
neg_B11	O=S(=O)([O-])CCO	zzz
neg_C11	CC(=O)CCC(=O)O	zzz
neg_D11	O=C(O)CCCCCCC(=O)O	zzz
neg_E11	O=C(O)C(O)C(O)C(=O)O	zzz
neg_F11	CC(C)=CC(=O)O	zzz
neg_G11	NOC=O	zzz
neg_H11	O=C(O)C(O)Cc1ccccc1	zzz
neg_A2	O=C(O)CO	zzz
neg_B2	COC(=O)Cc1c[nH]c2c1cccc2	zzz
neg_C2	O=C(O)c1cnc(O)cc1	zzz
neg_D2	O=C(O)CC(O)C(=O)O	zzz
neg_E2	O=C(O)c1c(O)cc(O)cc1	zzz
neg_F2	COc1ccccc1C(=O)O	zzz
neg_G2	Oc1c(O)cccc1	zzz
neg_H2	CC(C)(O)C(=O)O	zzz
neg_A3	CCc1ccc(O)cc1	zzz
neg_B3	CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC	zzz
neg_C3	O=CC(O)C(O)C(O)CO	zzz
neg_D3	NCCS	zzz
neg_E3	NC(=O)c1c(O)cccc1	zzz
neg_F3	O=C(O)CC(O)C(=O)O	zzz
neg_G3	CN1C(=O)CCC1c1cnccc1	zzz
neg_H3	OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O	zzz
neg_A4	O=C(CO)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)CO	zzz
neg_B4	CCCCCCCCCCC(=O)O	zzz
neg_C4	CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C	zzz
neg_D4	O=C(O)/C=C/c1ccc(O)cc1	zzz
neg_E4	O=C1CC(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2	zzz
neg_F4	CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O	zzz
neg_G4	CC(C)CC(=O)O	zzz
neg_H4	CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C	zzz
neg_A5	Oc1ccc(C2COc3c(ccc(O)c3)C2)cc1	zzz
neg_B5	NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O	zzz
neg_C5	COc1cc(C(O)C(=O)O)ccc1O	zzz
neg_D5	O=CC(O)C(O)C(OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CO	zzz
neg_E5	COC1C(OC(C)=O)CC(=O)OC(C)C/C=C/C=C/C(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O	zzz
neg_F5	CN1CCN(CCCN2c3c(cccc3)Sc3c2cc(C(F)(F)F)cc3)CC1	zzz
neg_G5	Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1	zzz
neg_H5	CC(O)CC(=O)O	zzz
neg_A6	CCCCCCCCCCCCC/C=C/C(O)C(N)CO	zzz
neg_B6	CCCCCCCCCCCCCC(=O)OC(C)C	zzz
neg_C6	FCOC(C(F)(F)F)C(F)(F)F	zzz
neg_D6	NC(=O)c1ccc[n+](C2OC(CO)C(O)C2O)c1	zzz
neg_E6	CCCCCCCCCCCCCC(=O)O	zzz
neg_F6	COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C	zzz
neg_G6	CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C	zzz
neg_H6	O=c1[nH]cc(F)c(=O)[nH]1	zzz
neg_A7	CC1=C(O)C(=O)C=C2C1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C	zzz
neg_B7	S=c1nc[nH]c2c1[nH]cn2	zzz
neg_C7	C=C1C(=O)OC2/C=C(\C)CC/C=C(\C)CCC12	zzz
neg_D7	CC1=NN(c2ccccc2)C(=O)C1	zzz
neg_E7	CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O	zzz
neg_F7	C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O	zzz
neg_G7	CC1C/C=C/C=C/C=C/C=C/C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3/C=C/C(=O)O1)CC(O)C2C(=O)O	zzz
neg_H7	Nc1ccc(O)c(C(=O)O)c1	zzz
neg_A8	CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	zzz
neg_B8	CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(=O)C3=C(O)c4c(cccc4O)C(C)(O)C3C(O)C12	zzz
neg_C8	Nc1nc(=S)c2c(nc[nH]2)[nH]1	zzz
neg_D8	COC(=O)Nc1nc2ccc([S+]([O-])c3ccccc3)cc2[nH]1	zzz
neg_E8	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	zzz
neg_F8	CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	zzz
neg_G8	CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O	zzz
neg_H8	O=C(OC1Cc2c(cc(O)cc2O)OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	zzz
neg_A9	O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1	zzz
neg_B9	O=C1c2c(C(=O)c3c1cc(CO)cc3O)c(O)ccc2	zzz
neg_C9	OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O	zzz
neg_D9	CC(C)(C)C1(O)CC2OC(=O)CC23C(=O)OC2OC(=O)C(O)C231	zzz
neg_E9	O=C(/C=C/c1cc(O)c(O)cc1)OC1CC(O)(C(=O)O)CC(O)C1O	zzz
neg_F9	C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12	zzz
neg_G9	CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4	zzz
neg_H9	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1	zzz
neg_A10	CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C	zzz
neg_B10	COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O	zzz
neg_C10	OCc1c[nH]c2c1cccc2	zzz
neg_D10	O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	zzz
neg_E10	CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(c3cocc3)OC(=O)C3OC321	zzz
neg_F10	O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	zzz
neg_G10	COc1c(OC)cc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1	zzz
neg_H10	O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O	zzz
neg_A11	O=C(/C=C/C=C/c1cc2c(cc1)OCO2)N1CCCCC1	zzz
neg_B11	CC1OC(OCC2OC(Oc3c(-c4cc(O)c(O)cc4)oc4c(c(O)cc(O)c4)c3=O)C(O)C(O)C2O)C(O)C(O)C1O	zzz
neg_C11	C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C	zzz
neg_D11	O=C(O)C1=CC(O)C(O)C(O)C1	zzz
neg_E11	COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O	zzz
neg_F11	COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1	zzz
neg_G11	CC1OC(OCC2OC(Oc3c(-c4cc(OCCO)c(OCCO)cc4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O	zzz
neg_H11	CC1CC(C(=O)O)C2CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C	zzz
neg_A2	COc1cc(CCC(C)=O)ccc1O	zzz
neg_B2	COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O	zzz
neg_C2	O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c12	zzz
neg_D2	Cc1cc2c(C(=O)c3c(O)cccc3C2=O)c(O)c1	zzz
neg_E2	COC(=O)C1=COC(O)C2C(CO)=CCC12	zzz
neg_F2	O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(CO)=CCC12	zzz
neg_G2	CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C	zzz
neg_H2	COC(=O)Nc1nc2c(cc(Sc3ccccc3)cc2)[nH]1	zzz
neg_A3	COc1c(C)c2c(C(=O)OC2)c(O)c1C/C=C(\C)CCC(=O)O	zzz
neg_B3	CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O	zzz
neg_C3	COC(=O)/C=C/C(=O)OC	zzz
neg_D3	CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O	zzz
neg_E3	C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12	zzz
neg_F3	CC1(C)C2CCC1(C)C(O)C2	zzz
neg_G3	CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C	zzz
neg_H3	COC(=O)Nc1nc2c(cccc2)[nH]1	zzz
neg_A4	OCCc1ccc(O)cc1	zzz
neg_B4	CC1C(=O)OC2C(O)C34C5OC(=O)C3(OC3OC(=O)C(O)C34C(C(C)(C)C)C5O)C12O	zzz
neg_C4	CC1(C)OC(=O)C=CC2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3cocc3)OC(=O)C3OC321	zzz
neg_D4	CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)CC12C	zzz
neg_E4	Cc1ccc(C(C)C)cc1O	zzz
neg_F4	C/C=C(\C)C(=O)O	zzz
neg_G4	CC=C1C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	zzz
neg_H4	C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3	zzz
neg_A5	C/C=C(/C)C(=O)O	zzz
neg_B5	C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3	zzz
neg_C5	CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C	zzz
neg_D5	COc1cc2c(cc1OC1OC(CO)C(O)C(O)C1O)occ(-c1ccc(O)cc1)c2=O	zzz
neg_E5	OCCc1ccc(O)c(O)c1	zzz
neg_F5	C=C1C(=O)OC2CC3(C)CCCC(=C)C3CC12	zzz
neg_G5	CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O	zzz
neg_H5	O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c3oc(-c3ccc(O)cc3)cc4=O)c2)oc2c1c(O)cc(O)c2	zzz
neg_A6	CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C	zzz
neg_B6	COc1ccc(-c2cc(=O)c3c(cc(O)c(OC)c3O)o2)cc1OC	zzz
neg_C6	CC1(C)CCCC(C)(C2CCC3(C)C2C(O)CC2C4(C)CCC(O)C(C)(C)C4C(O)CC23C)O1	zzz
neg_D6	C=C(C)C1CC=C(CO)CC1	zzz
neg_E6	OCc1ccc(O)cc1	zzz
neg_F6	COc1cc(CO)ccc1O	zzz
neg_G6	COc1cc2c(cc1)c1ccnc(C)c1[nH]2	zzz
neg_H6	CC(C)C(C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)CC4(C)C3CCC12C	zzz
neg_A7	CN1CCc2c(cc3OCOc3c2)C(=O)Cc2c(C1)c1c(cc2)OCO1	zzz
neg_B7	COc1c(O)ccc(CC2C(=O)OCC2Cc2ccc(OC)c(OC)c2)c1	zzz
neg_C7	CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(=O)C(C)(C)C5CCC43C)C2C1C	zzz
neg_D7	COc1c(O)ccc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)c1	zzz
neg_E7	COc1ccc(-c2cc(=O)c3c(cc(OC)cc3O)o2)cc1	zzz
neg_F7	CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C	zzz
neg_G7	CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C	zzz
neg_H7	O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc12	zzz
neg_A8	O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2c1ccc(O)c2	zzz
neg_B8	CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C	zzz
neg_C8	CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1	zzz
neg_D8	O=C1CC(c2ccccc2)Oc2c1c(O)cc(O)c2	zzz
neg_E8	CC1CC(=O)CC2CCC3C4CCC(O)C4(C)CCC3C12C	zzz
neg_F8	O=C(O)CCc1ccc(O)cc1O	zzz
neg_G8	CC1(C)C2CCC1(C)C(O)C2	zzz
neg_H8	COc1c(OC(C)=O)ccc(C=O)c1	zzz
neg_A9	CC1(C)C2CCC1(C)C(O)C2	zzz
neg_B9	C=C1CCC2OC2(C)CCC2C1CC2(C)C	zzz
neg_C9	COC(=O)c1ccc(O)cc1	zzz
neg_D9	CC1=CC(=O)CC(C)(C)C1=O	zzz
neg_E9	Cc1c2ccc(C)c-2cc(C(C)C)cc1	zzz
neg_F9	Clc1cc2c(cc1)C(=C1CCNCC1)c1c(cccn1)CC2	zzz
neg_G9	O=S(=O)(O)NC1CCCCC1	zzz
neg_H9	Cc1c(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccccc2)no1	zzz
neg_A10	COc1ccc(O)cc1	zzz
neg_B10	CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	zzz
neg_C10	Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]	zzz
neg_D10	Nc1nc(NC2CC2)nc(N)n1	zzz
neg_E10	OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl	zzz
neg_F10	COC(=O)N/N=C/c1[n+]([O-])c2c(cccc2)[n+]([O-])c1	zzz
neg_G10	CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O	zzz
neg_A11	CCOC(=O)c1ccc(O)cc1	zzz
neg_B11	CCOC(N)=O	zzz
neg_C11	CCOc1c(O)ccc(C=O)c1	zzz
neg_D11	CCCCCCc1c(O)cc(O)cc1	zzz
neg_E11	Oc1cc(O)ccc1	zzz
neg_F11	CC(=O)OCC(COC(C)=O)OC(C)=O	zzz
neg_G11	CCCCOC(=O)c1ccc(O)cc1	zzz
neg_H11	O=C(O)c1cc(O)c(O)c(O)c1	zzz
neg_A2	C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC	zzz
neg_B2	O=c1ccc2c(cc(O)c(O)c2)o1	zzz
neg_C2	CC1CCC(C(C)C)C(O)C1	zzz
neg_D2	NC(=O)c1ccccc1	zzz
neg_E2	Oc1cc2c(CC(O)C(c3cc(O)c(O)cc3)O2)c(O)c1	zzz
neg_F2	Oc1cc2c(CC(O)C(c3cc(O)c(O)cc3)O2)c(O)c1	zzz
neg_G2	C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C1O)C3	zzz
neg_H2	CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O	zzz
neg_A3	C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12	zzz
neg_B3	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O	zzz
neg_C3	CC1=CC(=O)C(C(C)C)=CC1=O	zzz
neg_D3	O=C(/C=C/c1ccc(O)cc1)c1ccccc1	zzz
neg_E3	OCC1OC(OC2C(O)C(CO)OC2(CO)OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	zzz
neg_F3	C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O	zzz
neg_G3	C/C=C/c1c(OC)cc(OC)c(OC)c1	zzz
neg_H3	COc1cc2c(cc1)c1c([nH]2)C(C)=NCC1	zzz
neg_A4	COc1cc(O)c(C(C)=O)c(OC)c1	zzz
neg_B4	CC(=O)c1c(O)cc(O)cc1O	zzz
neg_C4	CC(=O)OC1(C)CCC23CC1C(C)(C)C2CCC3C	zzz
neg_D4	Cc1cc2c(cc1)oc(=O)cc2	zzz
neg_E4	O=C1NS(=O)(=O)c2c1cccc2	zzz
neg_F4	CC1(C)CC(=O)CC(C)(C)N1	zzz
neg_G4	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	zzz
neg_H4	O=C(O)c1ccco1	zzz
neg_A5	C/C(=C\CNc1ncnc2c1nc[nH]2)CO	zzz
neg_B5	CCc1c2Cn3c(cc4c(COC(=O)C4(O)CC)c3=O)-c2nc2c1cc(O)cc2	zzz
neg_C5	Cc1c(O)c(=O)cco1	zzz
neg_D5	C=CC(C)(O)CCC=C(C)C	zzz
neg_E5	CC/C=C\CC1=C(C)CCC1=O	zzz
neg_F5	CC(C)=CCC/C(C)=C\CO	zzz
neg_G5	C/C=C/C=C/C(=O)O	zzz
neg_H5	CC(C)(C)c1c(O)ccc(O)c1	zzz
neg_A6	CC(=O)OC1CC(=O)OC(C)(C)C2CC(=O)C3(C)C(CCC4(C)C(c5cocc5)OC(=O)C5OC543)C12C	zzz
neg_B6	C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl	zzz
neg_C6	COc1ccc(C=O)cc1	zzz
neg_D6	CC(C)c1ccc(C=O)cc1	zzz
neg_E6	CC(C)c1ccc(CO)cc1	zzz
neg_F6	CC(=O)OC/C=C(\C)CCC=C(C)C	zzz
neg_G6	CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)/C=C/C(C)=C/C1COC1OC(C)C(O)C(OC)C1OC	zzz
neg_H6	O=C(/C=C/c1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(=O)/C(=C\C2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)/C=C/c3ccc(O)cc3)C2=O)C1=O	zzz
neg_A7	CCCCCC1C(=O)CCC1CC(=O)OC	zzz
neg_B7	OCC1OC(OC2C(O)C(CO)OC2(CO)OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	zzz
neg_C7	COc1cc2c(cc1)ccc(=O)o2	zzz
neg_D7	CC1(C)CCCC2(C)C1CCC1(C)OCCC12	zzz
neg_E7	CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1	zzz
neg_F7	O=c1oc2cc(O)ccc2c2ccc(O)cc12	zzz
neg_G7	CCCCCC1=C(C)CCC1=O	zzz
neg_H7	COc1c(O)ccc(C(=O)O)c1	zzz
neg_A8	C=CC(C)(O)CC/C=C(\C)CCC=C(C)C	zzz
neg_B8	CCCCCCCC/C=C\CCCCCCCC(=O)OCC	zzz
neg_C8	CCCCCCCCCC=O	zzz
neg_D8	CC12CCC(C1)C(C)(C)C2O	zzz
neg_E8	CC(C)C12CCC(C)(CC1)O2	zzz
neg_F8	OCC1=CC(O)C2C=COC(OC3OC(CO)C(O)C(O)C3O)C12	zzz
neg_G8	O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C=CC2(O)CO	zzz
neg_H8	Nc1ccc(O)cc1	zzz
neg_A9	O=C1C=CC(=O)c2c1cccc2O	zzz
neg_B9	O=c1c(O)c(-c2ccccc2)oc2c1c(O)cc(O)c2	zzz
neg_C9	CC(C)=CCC/C(C)=C/CO	zzz
neg_D9	CCCCCCCC(=O)CCc1ccc(O)c(OC)c1	zzz
neg_E9	CC(=O)OCc1ccccc1	zzz
neg_F9	CC(=O)OC/C=C/c1ccccc1	zzz
neg_G9	CC(C)=CCCC(C)CC=O	zzz
neg_H9	O=C(O)/C=C/c1cc(O)ccc1	zzz
neg_A10	CC1=CCC2C(C1)C2(C)C	zzz
neg_B10	CC1=CCC2CC1C2(C)C	zzz
neg_C10	COC(=O)c1ccco1	zzz
neg_D10	CCN(CC)c1cc2c(cc1)c(-c1c(C(=O)O)cccc1)c1ccc(=[N+](CC)CC)cc-1o2	zzz
neg_E10	CC(O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	zzz
neg_F10	C=CCc1cc(OC)c(OC)cc1	zzz
neg_G10	CCCCCCCCCCCCCCCCCC(=O)OC	zzz
neg_H10	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC	zzz
neg_A11	OC/C=C/c1ccccc1	zzz
neg_B11	CCCCOC(=O)c1c(C(=O)O)cccc1	zzz
neg_C11	CC(=O)OCCC(C)CCC=C(C)C	zzz
neg_D11	OCCCc1ccc(O)cc1	zzz
neg_E11	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=O)C(C)(C)CCC1	zzz
neg_F11	COc1ccc(C(=O)/C=C/c2ccccc2)cc1	zzz
neg_G11	C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1	zzz
neg_H11	O=C(O)CC1CCCCC1	zzz
neg_A2	CCOC(=O)CC(C)=O	zzz
neg_B2	CCCCC(C)CCC(=O)O	zzz
neg_C2	COC(=O)Cc1ccc(C(C)(C)C)cc1	zzz
neg_D2	CCCCC(CC)CCC(=O)O	zzz
neg_E2	CCCCOC(=O)CCCCCCCCC(=O)OCCCC	zzz
neg_F2	N#CCc1c[nH]c2c1cccc2	zzz
neg_G2	C=C(C)C1CC=C(C)C(=O)C1	zzz
neg_H2	C=C1CC/C=C(\C)CCC2C1CC2(C)C	zzz
neg_A3	CC/C=C\CCO	zzz
neg_B3	CCCCC(C)C(=O)O	zzz
neg_C3	CCC(C)CC(=O)O	zzz
neg_D3	CCCCCC(C)C(=O)O	zzz
neg_E3	c1coc(Cn2cccc2)c1	zzz
neg_F3	CC1=CCC(O)(C(C)C)CC1	zzz
neg_G3	CCC(O)C(=O)O	zzz
neg_H3	O=C(O)CC(Cc1ccccc1)C(=O)O	zzz
neg_A4	O=C(O)/C=C/CCCCCCCCC(=O)O	zzz
neg_B4	CC(C)=CCCC(C)CC=O	zzz
neg_C4	NC(=O)CCCCC1CCSS1	zzz
neg_D4	C=CCSC	zzz
neg_E4	CCOC(=O)CC(=O)OCC	zzz
neg_F4	C=CCCCCCCCCCO	zzz
neg_G4	C=CC(N)=O	zzz
neg_H4	O=C(O)c1cc2c(cccc2)[nH]1	zzz
neg_A5	COC(=O)c1cccnc1	zzz
neg_B5	C1CCNC1	zzz
neg_C5	CC(=O)c1nccnc1	zzz
neg_D5	CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC	zzz
neg_E5	CCC1CCC(=O)O1	zzz
neg_F5	C=CCCC(=O)O	zzz
neg_G5	C=C1CCC2CC1C2(C)C	zzz
neg_H5	O=C(O)CC(CC(=O)O)C(=O)O	zzz
neg_A6	CC1=CC(=O)C(C)O1	zzz
neg_B6	COC(=O)C1CCCCC1	zzz
neg_C6	CCC/C=C/C=O	zzz
neg_D6	CC(S)C(=O)O	zzz
neg_E6	COc1cccc(OC)c1C(=O)O	zzz
neg_F6	CCCC(C)C=O	zzz
